Order,Material,SLoc,   Quantity,Pstng Date,,,,,,,,,,,
58703878,101,5023,-1,7/4/2025,,,,,,,,,,,
58711407,101,5021,-1,7/5/2025,,,,,,,,,,,
58711306,101,5030,-1,7/5/2025,,,,,,,,,,,
58709280,101,5021,-1,7/5/2025,,,,,,,,,,,
58713966,101,5021,-1,7/7/2025,,,,,,,,,,,
58717278,101,5030,-1,7/7/2025,,,,,,,,,,,
58715372,101,5023,-1,7/7/2025,,,,,,,,,,,
58724129,101,5021,-1,7/8/2025,,,,,,,,,,,
58734406,101,5021,-1,7/9/2025,,,,,,,,,,,
58734648,101,5023,-1,7/9/2025,,,,,,,,,,,
58495842,101,5021,1,7/9/2025,,,,,,,,,,,
58730284,101,5023,-1,7/9/2025,,,,,,,,,,,
58736276,101,5023,-1,7/10/2025,,,,,,,,,,,
58753510,101,5032,-1,7/11/2025,,,,,,,,,,,
58751205,101,5030,-1,7/11/2025,,,,,,,,,,,
58750140,101,5030,-1,7/11/2025,,,,,,,,,,,
58761401,101,5023,-1,7/12/2025,,,,,,,,,,,
58095354,101,5041,1,7/12/2025,,,,,,,,,,,
58767484,101,5023,-1,7/14/2025,,,,,,,,,,,
58767352,101,5023,-1,7/14/2025,,,,,,,,,,,
58654841,101,5021,1,7/14/2025,,,,,,,,,,,
58767828,101,5021,-1,7/14/2025,,,,,,,,,,,
58768510,101,5021,-1,7/15/2025,,,,,,,,,,,
58744667,101,5036,-1,7/15/2025,,,,,,,,,,,
58773713,101,5021,-1,7/15/2025,,,,,,,,,,,
58774179,101,5023,-1,7/15/2025,,,,,,,,,,,
58772367,101,5030,-1,7/15/2025,,,,,,,,,,,
58768562,101,5030,-1,7/15/2025,,,,,,,,,,,
58780267,101,5021,-2,7/16/2025,,,,,,,,,,,
58777978,101,5023,-1,7/16/2025,,,,,,,,,,,
58784575,101,5041,-1,7/16/2025,,,,,,,,,,,
58781099,101,5001,-1,7/16/2025,,,,,,,,,,,
58795481,101,5030,-2,7/17/2025,,,,,,,,,,,
58795903,101,5030,-1,7/17/2025,,,,,,,,,,,
58793231,101,5021,-1,7/18/2025,,,,,,,,,,,
58801697,101,5021,-1,7/18/2025,,,,,,,,,,,
58802399,101,5021,-1,7/18/2025,,,,,,,,,,,
58793264,101,5021,-1,7/18/2025,,,,,,,,,,,
58734406,101,5021,1,7/18/2025,,,,,,,,,,,
58811295,101,5030,-1,7/19/2025,,,,,,,,,,,
58810207,101,5021,-1,7/19/2025,,,,,,,,,,,
58811321,101,5021,-1,7/19/2025,,,,,,,,,,,
58807938,101,5021,-1,7/19/2025,,,,,,,,,,,
58813944,101,5021,-1,7/21/2025,,,,,,,,,,,
58814638,101,5023,-1,7/21/2025,,,,,,,,,,,
58802575,101,5023,-1,7/21/2025,,,,,,,,,,,
58803528,101,5022,-1,7/21/2025,,,,,,,,,,,
58827722,101,5022,-1,7/22/2025,,,,,,,,,,,
58817414,101,5022,-1,7/22/2025,,,,,,,,,,,
58835066,101,5023,-1,7/23/2025,,,,,,,,,,,
58835046,101,5022,-1,7/23/2025,,,,,,,,,,,
58833449,101,5021,-1,7/23/2025,,,,,,,,,,,
58820916,101,5030,-1,7/24/2025,,,,,,,,,,,
58846710,101,5030,-1,7/24/2025,,,,,,,,,,,
58856362,101,5023,-1,7/25/2025,,,,,,,,,,,
58844534,101,5021,-1,7/25/2025,,,,,,,,,,,
58843171,101,5021,-1,7/25/2025,,,,,,,,,,,
58853457,101,5023,-1,7/25/2025,,,,,,,,,,,
58861114,101,5023,-1,7/26/2025,,,,,,,,,,,
58854471,101,5021,-1,7/28/2025,,,,,,,,,,,
58866320,101,5043,-2,7/28/2025,,,,,,,,,,,
58853565,101,5021,-1,7/28/2025,,,,,,,,,,,
58848322,101,5022,-1,7/28/2025,,,,,,,,,,,
58861023,101,5021,-1,7/28/2025,,,,,,,,,,,
58865278,101,5023,-1,7/28/2025,,,,,,,,,,,
58865009,101,5021,-1,7/28/2025,,,,,,,,,,,
58879392,101,5021,-1,7/29/2025,,,,,,,,,,,
58878182,101,5021,-1,7/29/2025,,,,,,,,,,,
58860946,101,5022,-1,7/29/2025,,,,,,,,,,,
58879190,101,5052,-1,7/29/2025,,,,,,,,,,,
58880286,101,5023,-1,7/30/2025,,,,,,,,,,,
58885337,101,5022,-1,7/30/2025,,,,,,,,,,,
58885275,101,5043,-1,7/30/2025,,,,,,,,,,,
58884363,101,5021,-1,7/30/2025,,,,,,,,,,,
58875778,101,5032,-1,7/30/2025,,,,,,,,,,,
58896032,101,5021,-1,7/31/2025,,,,,,,,,,,
58887446,101,5042,-1,7/31/2025,,,,,,,,,,,
59080002,101,5030,-1,8/30/2025,,,,,,,,,,,
59124872,101,5030,-1,8/30/2025,,,,,,,,,,,
59119578,101,5023,-1,8/30/2025,,,,,,,,,,,
59097689,101,5023,-1,8/28/2025,,,,,,,,,,,
59110015,101,5021,-1,8/28/2025,,,,,,,,,,,
59098159,101,5030,-1,8/27/2025,,,,,,,,,,,
58905712,101,5014,-1,8/27/2025,,,,,,,,,,,
59098855,101,5021,-1,8/27/2025,,,,,,,,,,,
59077482,101,5028,-1,8/26/2025,,,,,,,,,,,
59092657,101,5023,-1,8/26/2025,,,,,,,,,,,
59088863,101,5021,-1,8/26/2025,,,,,,,,,,,
59088112,101,5022,-1,8/26/2025,,,,,,,,,,,
59088198,101,5021,-1,8/26/2025,,,,,,,,,,,
59016404,101,5030,1,8/25/2025,,,,,,,,,,,
59066457,101,5030,-1,8/25/2025,,,,,,,,,,,
59076122,101,5021,-1,8/25/2025,,,,,,,,,,,
59068924,101,5043,-1,8/25/2025,,,,,,,,,,,
58905080,101,5014,-1,8/23/2025,,,,,,,,,,,
59063419,101,5021,-1,8/22/2025,,,,,,,,,,,
59054262,101,5030,-1,8/21/2025,,,,,,,,,,,
59016888,101,5004,-1,8/21/2025,,,,,,,,,,,
59054234,101,5030,-1,8/21/2025,,,,,,,,,,,
59054408,101,5021,-1,8/21/2025,,,,,,,,,,,
59016858,101,5004,-1,8/21/2025,,,,,,,,,,,
59049567,101,5022,-1,8/21/2025,,,,,,,,,,,
59046453,101,5021,-1,8/20/2025,,,,,,,,,,,
59023340,101,5023,-1,8/19/2025,,,,,,,,,,,
59035317,101,5023,-1,8/19/2025,,,,,,,,,,,
59019683,101,5023,-2,8/19/2025,,,,,,,,,,,
59034904,101,5041,-1,8/19/2025,,,,,,,,,,,
59034934,101,5023,-1,8/19/2025,,,,,,,,,,,
59027241,101,5021,-1,8/19/2025,,,,,,,,,,,
59016514,101,5001,-2,8/18/2025,,,,,,,,,,,
59016521,101,5010,-1,8/18/2025,,,,,,,,,,,
59016404,101,5030,-1,8/18/2025,,,,,,,,,,,
59021698,101,5022,-2,8/18/2025,,,,,,,,,,,
59016386,101,5030,-1,8/16/2025,,,,,,,,,,,
59015682,101,5041,-1,8/16/2025,,,,,,,,,,,
59013274,101,5021,-1,8/16/2025,,,,,,,,,,,
59015553,101,5030,-1,8/16/2025,,,,,,,,,,,
59015673,101,5021,-1,8/16/2025,,,,,,,,,,,
59002108,101,5030,-1,8/14/2025,,,,,,,,,,,
59001223,101,5003,-1,8/14/2025,,,,,,,,,,,
58990140,101,5021,-1,8/13/2025,,,,,,,,,,,
58983398,101,5022,-1,8/13/2025,,,,,,,,,,,
58992108,101,5030,-1,8/13/2025,,,,,,,,,,,
58981631,101,5021,-1,8/12/2025,,,,,,,,,,,
58981839,101,5023,-1,8/12/2025,,,,,,,,,,,
58970635,101,5021,-1,8/11/2025,,,,,,,,,,,
58971280,101,5021,-1,8/11/2025,,,,,,,,,,,
58768510,101,5021,1,8/11/2025,,,,,,,,,,,
58973558,101,5021,-2,8/11/2025,,,,,,,,,,,
58967579,101,5030,-1,8/9/2025,,,,,,,,,,,
58967903,101,5023,-1,8/9/2025,,,,,,,,,,,
58960072,101,5021,-1,8/8/2025,,,,,,,,,,,
58959821,101,5030,-1,8/8/2025,,,,,,,,,,,
58962079,101,5030,-1,8/8/2025,,,,,,,,,,,
58959638,101,5021,-1,8/8/2025,,,,,,,,,,,
58947085,101,5030,-1,8/7/2025,,,,,,,,,,,
58950408,101,5030,-1,8/7/2025,,,,,,,,,,,
58950594,101,5030,-1,8/7/2025,,,,,,,,,,,
58950978,101,5023,-1,8/7/2025,,,,,,,,,,,
58934228,101,5021,-1,8/6/2025,,,,,,,,,,,
58908929,101,5021,1,8/6/2025,,,,,,,,,,,
58932953,101,5023,-2,8/5/2025,,,,,,,,,,,
58933042,101,5021,-1,8/5/2025,,,,,,,,,,,
58915548,101,5021,-1,8/4/2025,,,,,,,,,,,
58912670,101,5021,-1,8/4/2025,,,,,,,,,,,
58914025,101,5021,-1,8/4/2025,,,,,,,,,,,
58916933,101,5043,-1,8/4/2025,,,,,,,,,,,
58912841,101,5021,-1,8/4/2025,,,,,,,,,,,
58909009,101,5021,-1,8/2/2025,,,,,,,,,,,
58908929,101,5021,-1,8/2/2025,,,,,,,,,,,
58910924,101,5030,-1,8/2/2025,,,,,,,,,,,
58902244,101,5023,-1,8/1/2025,,,,,,,,,,,
59343164,101,5032,-1,9/30/2025,,,,,,,,,,,
59352988,101,5023,-1,9/30/2025,,,,,,,,,,,
59349698,101,5023,-1,9/30/2025,,,,,,,,,,,
59350466,101,5021,-1,9/30/2025,,,,,,,,,,,
59339026,101,5043,1,9/30/2025,,,,,,,,,,,
59339026,101,5043,-1,9/29/2025,,,,,,,,,,,
59341794,101,5021,-1,9/29/2025,,,,,,,,,,,
59343402,101,5043,-1,9/29/2025,,,,,,,,,,,
59338651,101,5030,-1,9/29/2025,,,,,,,,,,,
59337930,101,5023,-1,9/29/2025,,,,,,,,,,,
59330956,101,5021,-1,9/27/2025,,,,,,,,,,,
59331660,101,5021,-1,9/27/2025,,,,,,,,,,,
59337898,101,5030,-1,9/27/2025,,,,,,,,,,,
59329099,101,5023,-1,9/26/2025,,,,,,,,,,,
59257196,101,5022,-1,9/25/2025,,,,,,,,,,,
59320166,101,5021,-1,9/25/2025,,,,,,,,,,,
59310677,101,5021,-1,9/24/2025,,,,,,,,,,,
59299941,101,5022,-1,9/24/2025,,,,,,,,,,,
59307493,101,5021,-1,9/24/2025,,,,,,,,,,,
59308181,101,5041,-1,9/24/2025,,,,,,,,,,,
59283796,101,5006,-1,9/23/2025,,,,,,,,,,,
59287461,101,5052,-1,9/23/2025,,,,,,,,,,,
59289543,101,5021,-1,9/23/2025,,,,,,,,,,,
59299536,101,5030,-1,9/23/2025,,,,,,,,,,,
59297005,101,5023,-1,9/23/2025,,,,,,,,,,,
59296695,101,5030,-1,9/23/2025,,,,,,,,,,,
59220640,101,5030,1,9/22/2025,,,,,,,,,,,
59285074,101,5021,-1,9/22/2025,,,,,,,,,,,
59285085,101,5021,-1,9/22/2025,,,,,,,,,,,
59285075,101,5021,-1,9/22/2025,,,,,,,,,,,
59286922,101,5032,-1,9/22/2025,,,,,,,,,,,
59285505,101,5023,-1,9/22/2025,,,,,,,,,,,
59243774,101,5041,-1,9/22/2025,,,,,,,,,,,
58496249,101,5023,1,9/20/2025,,,,,,,,,,,
59275545,101,5003,-1,9/19/2025,,,,,,,,,,,
59273482,101,5021,-1,9/19/2025,,,,,,,,,,,
59273410,101,5023,-1,9/19/2025,,,,,,,,,,,
59275934,101,5021,-1,9/19/2025,,,,,,,,,,,
59261166,101,5030,-1,9/18/2025,,,,,,,,,,,
59263675,101,5030,-1,9/18/2025,,,,,,,,,,,
59245067,101,5004,-1,9/17/2025,,,,,,,,,,,
59251629,101,5021,-2,9/17/2025,,,,,,,,,,,
59243486,101,5021,-1,9/16/2025,,,,,,,,,,,
59245896,101,5030,-1,9/16/2025,,,,,,,,,,,
59227381,101,5023,-1,9/16/2025,,,,,,,,,,,
59247301,101,5043,-1,9/16/2025,,,,,,,,,,,
59243485,101,5021,-1,9/16/2025,,,,,,,,,,,
59231602,101,5021,-1,9/15/2025,,,,,,,,,,,
59231864,101,5030,-1,9/15/2025,,,,,,,,,,,
59227479,101,5001,-3,9/15/2025,,,,,,,,,,,
59231974,101,5042,-1,9/15/2025,,,,,,,,,,,
59208439,101,5006,1,9/13/2025,,,,,,,,,,,
59001223,101,5003,1,9/13/2025,,,,,,,,,,,
59226653,101,5021,-1,9/13/2025,,,,,,,,,,,
59229029,101,5023,-1,9/13/2025,,,,,,,,,,,
59222997,101,5030,-1,9/12/2025,,,,,,,,,,,
59220640,101,5030,-1,9/12/2025,,,,,,,,,,,
59211369,101,5043,-2,9/11/2025,,,,,,,,,,,
59088198,101,5021,1,9/11/2025,,,,,,,,,,,
59212334,101,5010,-1,9/11/2025,,,,,,,,,,,
59213831,101,5021,-1,9/11/2025,,,,,,,,,,,
59208439,101,5006,-1,9/11/2025,,,,,,,,,,,
59175789,101,5021,1,9/11/2025,,,,,,,,,,,
59193715,101,5030,-1,9/10/2025,,,,,,,,,,,
59189896,101,5023,-1,9/9/2025,,,,,,,,,,,
59179941,101,5030,-1,9/9/2025,,,,,,,,,,,
59193803,101,5043,-1,9/9/2025,,,,,,,,,,,
59179754,101,5021,-1,9/9/2025,,,,,,,,,,,
59178061,101,5021,-1,9/8/2025,,,,,,,,,,,
59179738,101,5021,-1,9/8/2025,,,,,,,,,,,
59182284,101,5021,-2,9/8/2025,,,,,,,,,,,
59181845,101,5030,-1,9/8/2025,,,,,,,,,,,
59167829,101,5023,-1,9/8/2025,,,,,,,,,,,
59175789,101,5021,-1,9/6/2025,,,,,,,,,,,
59175893,101,5001,-1,9/6/2025,,,,,,,,,,,
59175497,101,5023,-1,9/6/2025,,,,,,,,,,,
59175774,101,5021,-1,9/6/2025,,,,,,,,,,,
59167598,101,5021,-1,9/5/2025,,,,,,,,,,,
59164913,101,5061,-1,9/5/2025,,,,,,,,,,,
59167516,101,5021,-1,9/5/2025,,,,,,,,,,,
59168062,101,5001,-1,9/5/2025,,,,,,,,,,,
59159815,101,5021,-1,9/5/2025,,,,,,,,,,,
59109777,101,5022,-1,9/3/2025,,,,,,,,,,,
59141065,101,5021,-1,9/3/2025,,,,,,,,,,,
59141098,101,5021,-1,9/3/2025,,,,,,,,,,,
59141047,101,5021,-1,9/2/2025,,,,,,,,,,,
59131553,101,5042,-1,9/2/2025,,,,,,,,,,,
59127533,101,5021,-1,9/1/2025,,,,,,,,,,,
59127455,101,5030,-1,9/1/2025,,,,,,,,,,,
59128053,101,5030,-1,9/1/2025,,,,,,,,,,,
59124517,101,5022,-1,9/1/2025,,,,,,,,,,,
59129883,101,5030,-1,9/1/2025,,,,,,,,,,,
59124713,101,5021,-1,9/1/2025,,,,,,,,,,,
59126031,101,5021,-1,9/1/2025,,,,,,,,,,,
59593261,101,5022,-1,10/31/2025,,,,,,,,,,,
59591702,101,5021,-1,10/31/2025,,,,,,,,,,,
59589194,101,5021,-1,10/31/2025,,,,,,,,,,,
59581059,101,5023,-1,10/30/2025,,,,,,,,,,,
59548634,101,5021,1,10/30/2025,,,,,,,,,,,
59569612,101,5021,-1,10/30/2025,,,,,,,,,,,
59580605,101,5023,-1,10/30/2025,,,,,,,,,,,
59581833,101,5010,-1,10/30/2025,,,,,,,,,,,
59580886,101,5021,-1,10/30/2025,,,,,,,,,,,
59580870,101,5021,-1,10/30/2025,,,,,,,,,,,
59570914,101,5023,-1,10/29/2025,,,,,,,,,,,
59573831,101,5043,-1,10/29/2025,,,,,,,,,,,
59570889,101,5021,-1,10/29/2025,,,,,,,,,,,
59570734,101,5030,-1,10/29/2025,,,,,,,,,,,
59570193,101,5023,-1,10/29/2025,,,,,,,,,,,
59565523,101,5043,-1,10/29/2025,,,,,,,,,,,
59562128,101,5030,-1,10/28/2025,,,,,,,,,,,
59484048,101,5023,1,10/28/2025,,,,,,,,,,,
59549571,101,5001,-1,10/28/2025,,,,,,,,,,,
59560223,101,5023,-1,10/28/2025,,,,,,,,,,,
59561705,101,5043,-1,10/28/2025,,,,,,,,,,,
59546022,101,5003,-1,10/27/2025,,,,,,,,,,,
59549690,101,5010,-1,10/27/2025,,,,,,,,,,,
59549679,101,5021,-1,10/27/2025,,,,,,,,,,,
59548634,101,5021,-1,10/27/2025,,,,,,,,,,,
59549055,101,5023,-1,10/27/2025,,,,,,,,,,,
59545255,101,5043,-1,10/25/2025,,,,,,,,,,,
59526475,101,5021,-1,10/25/2025,,,,,,,,,,,
59543554,101,5021,-1,10/25/2025,,,,,,,,,,,
59545051,101,5023,-1,10/25/2025,,,,,,,,,,,
59528298,101,5021,-1,10/24/2025,,,,,,,,,,,
59420663,101,5021,1,10/24/2025,,,,,,,,,,,
59538150,101,5021,-1,10/24/2025,,,,,,,,,,,
59536041,101,5021,-1,10/24/2025,,,,,,,,,,,
59533222,101,5030,-1,10/24/2025,,,,,,,,,,,
59538131,101,5021,-1,10/24/2025,,,,,,,,,,,
59446012,101,5021,1,10/24/2025,,,,,,,,,,,
59538591,101,5023,-1,10/24/2025,,,,,,,,,,,
59534262,101,5021,-1,10/24/2025,,,,,,,,,,,
59526018,101,5030,-1,10/23/2025,,,,,,,,,,,
59526004,101,5030,-1,10/23/2025,,,,,,,,,,,
59526282,101,5021,-1,10/23/2025,,,,,,,,,,,
59526269,101,5021,-1,10/23/2025,,,,,,,,,,,
59525985,101,5023,-1,10/23/2025,,,,,,,,,,,
59526139,101,5030,-1,10/23/2025,,,,,,,,,,,
59515430,101,5021,-1,10/22/2025,,,,,,,,,,,
59512937,101,5021,-1,10/22/2025,,,,,,,,,,,
59514984,101,5030,-1,10/22/2025,,,,,,,,,,,
59496983,101,5021,-1,10/22/2025,,,,,,,,,,,
59518099,101,5030,-1,10/22/2025,,,,,,,,,,,
59492988,101,5022,-1,10/18/2025,,,,,,,,,,,
59493053,101,5022,-2,10/18/2025,,,,,,,,,,,
59493058,101,5023,-1,10/18/2025,,,,,,,,,,,
59493296,101,5030,-1,10/18/2025,,,,,,,,,,,
59487399,101,5042,-1,10/18/2025,,,,,,,,,,,
59484014,101,5030,-1,10/17/2025,,,,,,,,,,,
59484048,101,5023,-1,10/17/2025,,,,,,,,,,,
59486943,101,5042,-1,10/17/2025,,,,,,,,,,,
59484721,101,5021,-1,10/17/2025,,,,,,,,,,,
59487245,101,5043,-1,10/17/2025,,,,,,,,,,,
59467203,101,5023,-1,10/16/2025,,,,,,,,,,,
59476597,101,5021,-1,10/16/2025,,,,,,,,,,,
59469499,101,5021,-1,10/16/2025,,,,,,,,,,,
59338143,101,5023,1,10/16/2025,,,,,,,,,,,
59476649,101,5030,-1,10/16/2025,,,,,,,,,,,
59474966,101,5042,-1,10/16/2025,,,,,,,,,,,
59461622,101,5041,-1,10/16/2025,,,,,,,,,,,
59474165,101,5021,-1,10/16/2025,,,,,,,,,,,
59463962,101,5021,-1,10/15/2025,,,,,,,,,,,
59457415,101,5005,-1,10/15/2025,,,,,,,,,,,
59464036,101,5023,-1,10/15/2025,,,,,,,,,,,
59463645,101,5021,-1,10/15/2025,,,,,,,,,,,
59464540,101,5041,-1,10/15/2025,,,,,,,,,,,
59455822,101,5030,-1,10/14/2025,,,,,,,,,,,
59338143,101,5023,-1,10/14/2025,,,,,,,,,,,
59446012,101,5021,-1,10/14/2025,,,,,,,,,,,
59453621,101,5022,-1,10/14/2025,,,,,,,,,,,
59441722,101,5021,-1,10/13/2025,,,,,,,,,,,
59445123,101,5022,-1,10/13/2025,,,,,,,,,,,
59376568,101,5021,1,10/13/2025,,,,,,,,,,,
59443031,101,5021,-1,10/13/2025,,,,,,,,,,,
59431327,101,5021,-2,10/11/2025,,,,,,,,,,,
59438738,101,5022,-1,10/11/2025,,,,,,,,,,,
59427424,101,5023,-1,10/10/2025,,,,,,,,,,,
59426451,101,5030,-1,10/10/2025,,,,,,,,,,,
59420796,101,5021,-1,10/10/2025,,,,,,,,,,,
59420663,101,5021,-1,10/10/2025,,,,,,,,,,,
59430113,101,5021,-1,10/10/2025,,,,,,,,,,,
59422506,101,5021,-1,10/10/2025,,,,,,,,,,,
59417256,101,5022,-1,10/9/2025,,,,,,,,,,,
59420402,101,5023,-1,10/9/2025,,,,,,,,,,,
59420159,101,5023,-1,10/9/2025,,,,,,,,,,,
59422123,101,5030,-1,10/9/2025,,,,,,,,,,,
59419808,101,5030,-1,10/9/2025,,,,,,,,,,,
59407881,101,5041,-1,10/8/2025,,,,,,,,,,,
59404599,101,5022,-1,10/8/2025,,,,,,,,,,,
59365074,101,5032,-1,10/6/2025,,,,,,,,,,,
59390040,101,5021,-1,10/6/2025,,,,,,,,,,,
59392168,101,5021,-1,10/6/2025,,,,,,,,,,,
59390304,101,5001,-1,10/6/2025,,,,,,,,,,,
59245067,101,5004,1,10/6/2025,,,,,,,,,,,
59392922,101,5021,-1,10/6/2025,,,,,,,,,,,
59386727,101,5023,-1,10/4/2025,,,,,,,,,,,
59379473,101,5023,-1,10/3/2025,,,,,,,,,,,
59379748,101,5010,-1,10/3/2025,,,,,,,,,,,
59379157,101,5021,-1,10/3/2025,,,,,,,,,,,
59382063,101,5023,-1,10/3/2025,,,,,,,,,,,
59378715,101,5023,-1,10/3/2025,,,,,,,,,,,
59376568,101,5021,-1,10/3/2025,,,,,,,,,,,
59372102,101,5061,-1,10/2/2025,,,,,,,,,,,
59364102,101,5021,-1,10/1/2025,,,,,,,,,,,
59364105,101,5030,-1,10/1/2025,,,,,,,,,,,
59364123,101,5030,-1,10/1/2025,,,,,,,,,,,
59804145,101,5022,-1,11/29/2025,,,,,,,,,,,
59820161,101,5010,-1,11/29/2025,,,,,,,,,,,
59814357,101,5022,-1,11/29/2025,,,,,,,,,,,
59813654,101,5021,-1,11/29/2025,,,,,,,,,,,
59820053,101,5021,-1,11/29/2025,,,,,,,,,,,
59805091,101,5021,-1,11/28/2025,,,,,,,,,,,
59814314,101,5030,-1,11/28/2025,,,,,,,,,,,
59792090,101,5043,1,11/28/2025,,,,,,,,,,,
59802435,101,5030,-1,11/27/2025,,,,,,,,,,,
59801894,101,5021,-1,11/27/2025,,,,,,,,,,,
59766904,101,5021,-1,11/26/2025,,,,,,,,,,,
59782835,101,5021,-1,11/26/2025,,,,,,,,,,,
59697355,101,5001,-1,11/26/2025,,,,,,,,,,,
59791657,101,5023,-1,11/26/2025,,,,,,,,,,,
59792090,101,5043,-1,11/26/2025,,,,,,,,,,,
59780063,101,5023,-1,11/25/2025,,,,,,,,,,,
59779983,101,5023,-1,11/25/2025,,,,,,,,,,,
59757098,101,5023,1,11/25/2025,,,,,,,,,,,
59780084,101,5021,-1,11/25/2025,,,,,,,,,,,
59771869,101,5021,-1,11/25/2025,,,,,,,,,,,
59769045,101,5021,-1,11/24/2025,,,,,,,,,,,
59768323,101,5021,-1,11/24/2025,,,,,,,,,,,
59771917,101,5021,-1,11/24/2025,,,,,,,,,,,
59738718,101,5021,1,11/24/2025,,,,,,,,,,,
59766578,101,5022,-1,11/22/2025,,,,,,,,,,,
59764068,101,5042,-1,11/22/2025,,,,,,,,,,,
59751158,101,5030,-1,11/22/2025,,,,,,,,,,,
59738718,101,5021,-1,11/22/2025,,,,,,,,,,,
59729905,101,5021,-1,11/21/2025,,,,,,,,,,,
59759344,101,5030,-1,11/21/2025,,,,,,,,,,,
59757098,101,5023,-1,11/21/2025,,,,,,,,,,,
59756142,101,5021,-1,11/21/2025,,,,,,,,,,,
59753379,101,5023,-1,11/20/2025,,,,,,,,,,,
59749073,101,5023,-1,11/20/2025,,,,,,,,,,,
59735741,101,5030,-1,11/19/2025,,,,,,,,,,,
59742678,101,5032,-2,11/19/2025,,,,,,,,,,,
59738883,101,5021,-1,11/19/2025,,,,,,,,,,,
59712025,101,5021,-1,11/19/2025,,,,,,,,,,,
59738910,101,5023,-1,11/19/2025,,,,,,,,,,,
59718021,101,5022,-1,11/18/2025,,,,,,,,,,,
59727837,101,5042,-1,11/18/2025,,,,,,,,,,,
59727778,101,5030,-1,11/18/2025,,,,,,,,,,,
59684501,101,5030,-1,11/18/2025,,,,,,,,,,,
59723478,101,5032,-1,11/18/2025,,,,,,,,,,,
59716545,101,5030,-1,11/17/2025,,,,,,,,,,,
59713396,101,5030,-1,11/17/2025,,,,,,,,,,,
59718795,101,5021,-1,11/17/2025,,,,,,,,,,,
59693377,101,5030,-1,11/17/2025,,,,,,,,,,,
59716397,101,5021,-1,11/17/2025,,,,,,,,,,,
59695298,101,5030,-1,11/17/2025,,,,,,,,,,,
59712065,101,5023,-1,11/15/2025,,,,,,,,,,,
59710715,101,5021,-1,11/15/2025,,,,,,,,,,,
59682678,101,5021,-1,11/14/2025,,,,,,,,,,,
59027241,101,5021,1,11/14/2025,,,,,,,,,,,
59463645,101,5021,1,11/14/2025,,,,,,,,,,,
59692083,101,5021,-1,11/13/2025,,,,,,,,,,,
59688915,101,5041,-1,11/13/2025,,,,,,,,,,,
59693588,101,5021,-1,11/13/2025,,,,,,,,,,,
59693402,101,5021,-1,11/13/2025,,,,,,,,,,,
59545141,101,5014,-1,11/12/2025,,,,,,,,,,,
59682794,101,5030,-1,11/12/2025,,,,,,,,,,,
59682806,101,5021,-1,11/12/2025,,,,,,,,,,,
59678228,101,5010,-2,11/12/2025,,,,,,,,,,,
59656736,101,5035,1,11/12/2025,,,,,,,,,,,
59672239,101,5030,-1,11/11/2025,,,,,,,,,,,
59672121,101,5022,-1,11/11/2025,,,,,,,,,,,
59663104,101,5001,-1,11/11/2025,,,,,,,,,,,
59661850,101,5032,-1,11/11/2025,,,,,,,,,,,
59672038,101,5030,-3,11/11/2025,,,,,,,,,,,
59569612,101,5021,1,11/11/2025,,,,,,,,,,,
59659874,101,5022,-1,11/10/2025,,,,,,,,,,,
59659871,101,5022,-1,11/10/2025,,,,,,,,,,,
59659735,101,5021,-1,11/10/2025,,,,,,,,,,,
59659877,101,5022,-1,11/10/2025,,,,,,,,,,,
59660976,101,5021,-1,11/10/2025,,,,,,,,,,,
59661277,101,5023,-1,11/10/2025,,,,,,,,,,,
59534262,101,5021,1,11/10/2025,,,,,,,,,,,
59656736,101,5021,-1,11/9/2025,,,,,,,,,,,
59651035,101,5030,-1,11/8/2025,,,,,,,,,,,
59657198,101,5023,-1,11/8/2025,,,,,,,,,,,
59647651,101,5021,-1,11/7/2025,,,,,,,,,,,
59628401,101,5021,-1,11/7/2025,,,,,,,,,,,
59560745,101,5005,-1,11/7/2025,,,,,,,,,,,
59650283,101,5021,-1,11/7/2025,,,,,,,,,,,
59647680,101,5021,-1,11/7/2025,,,,,,,,,,,
59648525,101,5030,-1,11/7/2025,,,,,,,,,,,
59636680,101,5032,-1,11/7/2025,,,,,,,,,,,
59638466,101,5021,-1,11/6/2025,,,,,,,,,,,
59636379,101,5030,-1,11/6/2025,,,,,,,,,,,
59623562,101,5021,-1,11/5/2025,,,,,,,,,,,
59626275,101,5022,-1,11/5/2025,,,,,,,,,,,
59626858,101,5041,-1,11/5/2025,,,,,,,,,,,
59625896,101,5023,-1,11/5/2025,,,,,,,,,,,
59615175,101,5041,-1,11/4/2025,,,,,,,,,,,
59615154,101,5023,-1,11/4/2025,,,,,,,,,,,
59615060,101,5030,-1,11/4/2025,,,,,,,,,,,
59615349,101,5023,-1,11/4/2025,,,,,,,,,,,
59607884,101,5023,-1,11/4/2025,,,,,,,,,,,
59608072,101,5030,-1,11/4/2025,,,,,,,,,,,
59617156,101,5061,-1,11/4/2025,,,,,,,,,,,
59605822,101,5021,-1,11/3/2025,,,,,,,,,,,
59601901,101,5021,-1,11/3/2025,,,,,,,,,,,
59604393,101,5041,-1,11/3/2025,,,,,,,,,,,
59601868,101,5021,-1,11/3/2025,,,,,,,,,,,
59601886,101,5021,-1,11/3/2025,,,,,,,,,,,
59599446,101,5023,-1,11/1/2025,,,,,,,,,,,
59597506,101,5030,-1,11/1/2025,,,,,,,,,,,
