SLoc,Pstng Date,Consumption,Month_Year
5028,2021-05-01,0.0,May 2021
5028,2021-06-01,0.0,Jun 2021
5028,2021-07-01,0.0,Jul 2021
5028,2021-08-01,1.0,Aug 2021
5028,2021-09-01,0.0,Sep 2021
5028,2021-10-01,0.0,Oct 2021
5028,2021-11-01,0.0,Nov 2021
5028,2021-12-01,1.0,Dec 2021
5028,2022-01-01,0.0,Jan 2022
5028,2022-02-01,0.0,Feb 2022
5028,2022-03-01,1.0,Mar 2022
5028,2022-04-01,0.0,Apr 2022
5028,2022-05-01,1.0,May 2022
5028,2022-06-01,1.0,Jun 2022
5028,2022-07-01,2.0,Jul 2022
5028,2022-08-01,0.0,Aug 2022
5028,2022-09-01,1.0,Sep 2022
5028,2022-10-01,0.0,Oct 2022
5028,2022-11-01,0.0,Nov 2022
5028,2022-12-01,0.0,Dec 2022
5028,2023-01-01,0.0,Jan 2023
5028,2023-02-01,0.0,Feb 2023
5028,2023-03-01,1.0,Mar 2023
5028,2023-04-01,0.0,Apr 2023
5028,2023-05-01,0.0,May 2023
5028,2023-06-01,0.0,Jun 2023
5028,2023-07-01,0.0,Jul 2023
5028,2023-08-01,1.0,Aug 2023
5028,2023-09-01,0.0,Sep 2023
5028,2023-10-01,0.0,Oct 2023
5028,2023-11-01,0.0,Nov 2023
5028,2023-12-01,0.0,Dec 2023
5028,2024-01-01,0.0,Jan 2024
5028,2024-02-01,0.0,Feb 2024
5028,2024-03-01,2.0,Mar 2024
5028,2024-04-01,0.0,Apr 2024
5028,2024-05-01,3.0,May 2024
5028,2024-06-01,1.0,Jun 2024
5028,2024-07-01,0.0,Jul 2024
5028,2024-08-01,0.0,Aug 2024
5028,2024-09-01,0.0,Sep 2024
5028,2024-10-01,0.0,Oct 2024
5028,2024-11-01,1.0,Nov 2024
5028,2024-12-01,1.0,Dec 2024
5028,2025-01-01,0.0,Jan 2025
5028,2025-02-01,0.0,Feb 2025
5028,2025-03-01,3.0,Mar 2025
5028,2025-04-01,2.0,Apr 2025
5028,2025-05-01,6.0,May 2025
5028,2025-06-01,1.0,Jun 2025
5028,2025-07-01,0.0,Jul 2025
5028,2025-08-01,0.0,Aug 2025
5028,2025-09-01,0.0,Sep 2025
5028,2025-10-01,0.0,Oct 2025
5028,2025-11-01,1.0,Nov 2025
5028,2025-12-01,0.0,Dec 2025
5028,2026-01-01,4.0,Jan 2026
5028,2026-02-01,0.0,Feb 2026
5028,2026-03-01,0.0,Mar 2026
5028,2026-04-01,0.0,Apr 2026
5029,2020-01-01,0.0,Jan 2020
5029,2020-02-01,1.0,Feb 2020
5029,2020-03-01,0.0,Mar 2020
5029,2020-04-01,0.0,Apr 2020
5029,2020-05-01,0.0,May 2020
5029,2020-06-01,0.0,Jun 2020
5029,2020-07-01,2.0,Jul 2020
5029,2020-08-01,0.0,Aug 2020
5029,2020-09-01,2.0,Sep 2020
5029,2020-10-01,3.0,Oct 2020
5029,2020-11-01,0.0,Nov 2020
5029,2020-12-01,0.0,Dec 2020
5029,2021-01-01,0.0,Jan 2021
5029,2021-02-01,2.0,Feb 2021
5029,2021-03-01,0.0,Mar 2021
5029,2021-04-01,0.0,Apr 2021
5029,2021-05-01,0.0,May 2021
5029,2021-06-01,1.0,Jun 2021
5029,2021-07-01,1.0,Jul 2021
5029,2021-08-01,0.0,Aug 2021
5029,2021-09-01,2.0,Sep 2021
5029,2021-10-01,2.0,Oct 2021
5029,2021-11-01,0.0,Nov 2021
5029,2021-12-01,2.0,Dec 2021
5029,2022-01-01,0.0,Jan 2022
5029,2022-02-01,0.0,Feb 2022
5029,2022-03-01,1.0,Mar 2022
5029,2022-04-01,2.0,Apr 2022
5029,2022-05-01,4.0,May 2022
5029,2022-06-01,1.0,Jun 2022
5029,2022-07-01,0.0,Jul 2022
5029,2022-08-01,2.0,Aug 2022
5029,2022-09-01,10.0,Sep 2022
5029,2022-10-01,2.0,Oct 2022
5029,2022-11-01,4.0,Nov 2022
5029,2022-12-01,9.0,Dec 2022
5029,2023-01-01,4.0,Jan 2023
5029,2023-02-01,14.0,Feb 2023
5029,2023-03-01,18.0,Mar 2023
5029,2023-04-01,13.0,Apr 2023
5029,2023-05-01,11.0,May 2023
5029,2023-06-01,14.0,Jun 2023
5029,2023-07-01,5.0,Jul 2023
5029,2023-08-01,6.0,Aug 2023
5029,2023-09-01,3.0,Sep 2023
5029,2023-10-01,15.0,Oct 2023
5029,2023-11-01,12.0,Nov 2023
5029,2023-12-01,15.0,Dec 2023
5029,2024-01-01,25.0,Jan 2024
5029,2024-02-01,25.0,Feb 2024
5029,2024-03-01,13.0,Mar 2024
5029,2024-04-01,24.0,Apr 2024
5029,2024-05-01,14.0,May 2024
5029,2024-06-01,14.0,Jun 2024
5029,2024-07-01,18.0,Jul 2024
5029,2024-08-01,8.0,Aug 2024
5029,2024-09-01,11.0,Sep 2024
5029,2024-10-01,14.0,Oct 2024
5029,2024-11-01,13.0,Nov 2024
5029,2024-12-01,14.0,Dec 2024
5029,2025-01-01,24.0,Jan 2025
5029,2025-02-01,15.0,Feb 2025
5029,2025-03-01,24.0,Mar 2025
5029,2025-04-01,21.0,Apr 2025
5029,2025-05-01,12.0,May 2025
5029,2025-06-01,0.0,Jun 2025
5029,2025-07-01,0.0,Jul 2025
5029,2025-08-01,0.0,Aug 2025
5029,2025-09-01,0.0,Sep 2025
5029,2025-10-01,0.0,Oct 2025
5029,2025-11-01,0.0,Nov 2025
5029,2025-12-01,0.0,Dec 2025
5029,2026-01-01,0.0,Jan 2026
5029,2026-02-01,0.0,Feb 2026
5029,2026-03-01,0.0,Mar 2026
5029,2026-04-01,0.0,Apr 2026
5030,2020-01-01,14.0,Jan 2020
5030,2020-02-01,11.0,Feb 2020
5030,2020-03-01,5.0,Mar 2020
5030,2020-04-01,0.0,Apr 2020
5030,2020-05-01,1.0,May 2020
5030,2020-06-01,19.0,Jun 2020
5030,2020-07-01,13.0,Jul 2020
5030,2020-08-01,11.0,Aug 2020
5030,2020-09-01,5.0,Sep 2020
5030,2020-10-01,8.0,Oct 2020
5030,2020-11-01,5.0,Nov 2020
5030,2020-12-01,6.0,Dec 2020
5030,2021-01-01,10.0,Jan 2021
5030,2021-02-01,9.0,Feb 2021
5030,2021-03-01,16.0,Mar 2021
5030,2021-04-01,18.0,Apr 2021
5030,2021-05-01,10.0,May 2021
5030,2021-06-01,20.0,Jun 2021
5030,2021-07-01,14.0,Jul 2021
5030,2021-08-01,22.0,Aug 2021
5030,2021-09-01,13.0,Sep 2021
5030,2021-10-01,15.0,Oct 2021
5030,2021-11-01,10.0,Nov 2021
5030,2021-12-01,19.0,Dec 2021
5030,2022-01-01,16.0,Jan 2022
5030,2022-02-01,27.0,Feb 2022
5030,2022-03-01,40.0,Mar 2022
5030,2022-04-01,30.0,Apr 2022
5030,2022-05-01,38.0,May 2022
5030,2022-06-01,25.0,Jun 2022
5030,2022-07-01,20.0,Jul 2022
5030,2022-08-01,20.0,Aug 2022
5030,2022-09-01,34.0,Sep 2022
5030,2022-10-01,30.0,Oct 2022
5030,2022-11-01,37.0,Nov 2022
5030,2022-12-01,21.0,Dec 2022
5030,2023-01-01,39.0,Jan 2023
5030,2023-02-01,53.0,Feb 2023
5030,2023-03-01,93.0,Mar 2023
5030,2023-04-01,70.0,Apr 2023
5030,2023-05-01,62.0,May 2023
5030,2023-06-01,60.0,Jun 2023
5030,2023-07-01,25.0,Jul 2023
5030,2023-08-01,52.0,Aug 2023
5030,2023-09-01,20.0,Sep 2023
5030,2023-10-01,21.0,Oct 2023
5030,2023-11-01,40.0,Nov 2023
5030,2023-12-01,40.0,Dec 2023
5030,2024-01-01,61.0,Jan 2024
5030,2024-02-01,94.0,Feb 2024
5030,2024-03-01,114.0,Mar 2024
5030,2024-04-01,132.0,Apr 2024
5030,2024-05-01,87.0,May 2024
5030,2024-06-01,84.0,Jun 2024
5030,2024-07-01,81.0,Jul 2024
5030,2024-08-01,43.0,Aug 2024
5030,2024-09-01,56.0,Sep 2024
5030,2024-10-01,63.0,Oct 2024
5030,2024-11-01,84.0,Nov 2024
5030,2024-12-01,67.0,Dec 2024
5030,2025-01-01,93.0,Jan 2025
5030,2025-02-01,126.0,Feb 2025
5030,2025-03-01,124.0,Mar 2025
5030,2025-04-01,138.0,Apr 2025
5030,2025-05-01,126.0,May 2025
5030,2025-06-01,90.0,Jun 2025
5030,2025-07-01,79.0,Jul 2025
5030,2025-08-01,75.0,Aug 2025
5030,2025-09-01,72.0,Sep 2025
5030,2025-10-01,64.0,Oct 2025
5030,2025-11-01,80.0,Nov 2025
5030,2025-12-01,69.0,Dec 2025
5030,2026-01-01,75.0,Jan 2026
5030,2026-02-01,107.0,Feb 2026
5030,2026-03-01,115.0,Mar 2026
5030,2026-04-01,107.0,Apr 2026
5031,2020-01-01,0.0,Jan 2020
5031,2020-02-01,1.0,Feb 2020
5031,2020-03-01,0.0,Mar 2020
5031,2020-04-01,0.0,Apr 2020
5031,2020-05-01,0.0,May 2020
5031,2020-06-01,0.0,Jun 2020
5031,2020-07-01,0.0,Jul 2020
5031,2020-08-01,2.0,Aug 2020
5031,2020-09-01,0.0,Sep 2020
5031,2020-10-01,0.0,Oct 2020
5031,2020-11-01,0.0,Nov 2020
5031,2020-12-01,0.0,Dec 2020
5031,2021-01-01,0.0,Jan 2021
5031,2021-02-01,0.0,Feb 2021
5031,2021-03-01,0.0,Mar 2021
5031,2021-04-01,0.0,Apr 2021
5031,2021-05-01,0.0,May 2021
5031,2021-06-01,0.0,Jun 2021
5031,2021-07-01,0.0,Jul 2021
5031,2021-08-01,0.0,Aug 2021
5031,2021-09-01,0.0,Sep 2021
5031,2021-10-01,1.0,Oct 2021
5031,2021-11-01,0.0,Nov 2021
5031,2021-12-01,0.0,Dec 2021
5031,2022-01-01,0.0,Jan 2022
5031,2022-02-01,0.0,Feb 2022
5031,2022-03-01,0.0,Mar 2022
5031,2022-04-01,0.0,Apr 2022
5031,2022-05-01,0.0,May 2022
5031,2022-06-01,0.0,Jun 2022
5031,2022-07-01,0.0,Jul 2022
5031,2022-08-01,0.0,Aug 2022
5031,2022-09-01,0.0,Sep 2022
5031,2022-10-01,0.0,Oct 2022
5031,2022-11-01,0.0,Nov 2022
5031,2022-12-01,0.0,Dec 2022
5031,2023-01-01,0.0,Jan 2023
5031,2023-02-01,0.0,Feb 2023
5031,2023-03-01,0.0,Mar 2023
5031,2023-04-01,0.0,Apr 2023
5031,2023-05-01,0.0,May 2023
5031,2023-06-01,0.0,Jun 2023
5031,2023-07-01,0.0,Jul 2023
5031,2023-08-01,0.0,Aug 2023
5031,2023-09-01,0.0,Sep 2023
5031,2023-10-01,0.0,Oct 2023
5031,2023-11-01,0.0,Nov 2023
5031,2023-12-01,0.0,Dec 2023
5031,2024-01-01,0.0,Jan 2024
5031,2024-02-01,0.0,Feb 2024
5031,2024-03-01,0.0,Mar 2024
5031,2024-04-01,0.0,Apr 2024
5031,2024-05-01,0.0,May 2024
5031,2024-06-01,0.0,Jun 2024
5031,2024-07-01,0.0,Jul 2024
5031,2024-08-01,0.0,Aug 2024
5031,2024-09-01,0.0,Sep 2024
5031,2024-10-01,0.0,Oct 2024
5031,2024-11-01,0.0,Nov 2024
5031,2024-12-01,0.0,Dec 2024
5031,2025-01-01,0.0,Jan 2025
5031,2025-02-01,0.0,Feb 2025
5031,2025-03-01,0.0,Mar 2025
5031,2025-04-01,0.0,Apr 2025
5031,2025-05-01,0.0,May 2025
5031,2025-06-01,0.0,Jun 2025
5031,2025-07-01,0.0,Jul 2025
5031,2025-08-01,0.0,Aug 2025
5031,2025-09-01,0.0,Sep 2025
5031,2025-10-01,0.0,Oct 2025
5031,2025-11-01,0.0,Nov 2025
5031,2025-12-01,0.0,Dec 2025
5031,2026-01-01,0.0,Jan 2026
5031,2026-02-01,0.0,Feb 2026
5031,2026-03-01,0.0,Mar 2026
5031,2026-04-01,0.0,Apr 2026
5032,2020-01-01,0.0,Jan 2020
5032,2020-02-01,0.0,Feb 2020
5032,2020-03-01,0.0,Mar 2020
5032,2020-04-01,0.0,Apr 2020
5032,2020-05-01,0.0,May 2020
5032,2020-06-01,0.0,Jun 2020
5032,2020-07-01,0.0,Jul 2020
5032,2020-08-01,1.0,Aug 2020
5032,2020-09-01,0.0,Sep 2020
5032,2020-10-01,0.0,Oct 2020
5032,2020-11-01,0.0,Nov 2020
5032,2020-12-01,1.0,Dec 2020
5032,2021-01-01,0.0,Jan 2021
5032,2021-02-01,2.0,Feb 2021
5032,2021-03-01,1.0,Mar 2021
5032,2021-04-01,0.0,Apr 2021
5032,2021-05-01,5.0,May 2021
5032,2021-06-01,2.0,Jun 2021
5032,2021-07-01,6.0,Jul 2021
5032,2021-08-01,1.0,Aug 2021
5032,2021-09-01,0.0,Sep 2021
5032,2021-10-01,2.0,Oct 2021
5032,2021-11-01,1.0,Nov 2021
5032,2021-12-01,2.0,Dec 2021
5032,2022-01-01,0.0,Jan 2022
5032,2022-02-01,2.0,Feb 2022
5032,2022-03-01,1.0,Mar 2022
5032,2022-04-01,3.0,Apr 2022
5032,2022-05-01,2.0,May 2022
5032,2022-06-01,5.0,Jun 2022
5032,2022-07-01,0.0,Jul 2022
5032,2022-08-01,2.0,Aug 2022
5032,2022-09-01,2.0,Sep 2022
5032,2022-10-01,0.0,Oct 2022
5032,2022-11-01,2.0,Nov 2022
5032,2022-12-01,2.0,Dec 2022
5032,2023-01-01,3.0,Jan 2023
5032,2023-02-01,2.0,Feb 2023
5032,2023-03-01,3.0,Mar 2023
5032,2023-04-01,4.0,Apr 2023
5032,2023-05-01,3.0,May 2023
5032,2023-06-01,4.0,Jun 2023
5032,2023-07-01,8.0,Jul 2023
5032,2023-08-01,5.0,Aug 2023
5032,2023-09-01,0.0,Sep 2023
5032,2023-10-01,0.0,Oct 2023
5032,2023-11-01,3.0,Nov 2023
5032,2023-12-01,3.0,Dec 2023
5032,2024-01-01,3.0,Jan 2024
5032,2024-02-01,6.0,Feb 2024
5032,2024-03-01,8.0,Mar 2024
5032,2024-04-01,3.0,Apr 2024
5032,2024-05-01,6.0,May 2024
5032,2024-06-01,8.0,Jun 2024
5032,2024-07-01,8.0,Jul 2024
5032,2024-08-01,6.0,Aug 2024
5032,2024-09-01,4.0,Sep 2024
5032,2024-10-01,5.0,Oct 2024
5032,2024-11-01,4.0,Nov 2024
5032,2024-12-01,5.0,Dec 2024
5032,2025-01-01,12.0,Jan 2025
5032,2025-02-01,5.0,Feb 2025
5032,2025-03-01,11.0,Mar 2025
5032,2025-04-01,11.0,Apr 2025
5032,2025-05-01,6.0,May 2025
5032,2025-06-01,7.0,Jun 2025
5032,2025-07-01,5.0,Jul 2025
5032,2025-08-01,6.0,Aug 2025
5032,2025-09-01,1.0,Sep 2025
5032,2025-10-01,1.0,Oct 2025
5032,2025-11-01,1.0,Nov 2025
5032,2025-12-01,2.0,Dec 2025
5032,2026-01-01,8.0,Jan 2026
5032,2026-02-01,6.0,Feb 2026
5032,2026-03-01,13.0,Mar 2026
5032,2026-04-01,11.0,Apr 2026
5033,2020-01-01,0.0,Jan 2020
5033,2020-02-01,0.0,Feb 2020
5033,2020-03-01,0.0,Mar 2020
5033,2020-04-01,0.0,Apr 2020
5033,2020-05-01,0.0,May 2020
5033,2020-06-01,0.0,Jun 2020
5033,2020-07-01,0.0,Jul 2020
5033,2020-08-01,0.0,Aug 2020
5033,2020-09-01,0.0,Sep 2020
5033,2020-10-01,0.0,Oct 2020
5033,2020-11-01,0.0,Nov 2020
5033,2020-12-01,0.0,Dec 2020
5033,2021-01-01,0.0,Jan 2021
5033,2021-02-01,0.0,Feb 2021
5033,2021-03-01,0.0,Mar 2021
5033,2021-04-01,0.0,Apr 2021
5033,2021-05-01,0.0,May 2021
5033,2021-06-01,0.0,Jun 2021
5033,2021-07-01,0.0,Jul 2021
5033,2021-08-01,0.0,Aug 2021
5033,2021-09-01,0.0,Sep 2021
5033,2021-10-01,0.0,Oct 2021
5033,2021-11-01,0.0,Nov 2021
5033,2021-12-01,0.0,Dec 2021
5033,2022-01-01,0.0,Jan 2022
5033,2022-02-01,0.0,Feb 2022
5033,2022-03-01,0.0,Mar 2022
5033,2022-04-01,0.0,Apr 2022
5033,2022-05-01,0.0,May 2022
5033,2022-06-01,1.0,Jun 2022
5033,2022-07-01,0.0,Jul 2022
5033,2022-08-01,0.0,Aug 2022
5033,2022-09-01,1.0,Sep 2022
5033,2022-10-01,0.0,Oct 2022
5033,2022-11-01,5.0,Nov 2022
5033,2022-12-01,2.0,Dec 2022
5033,2023-01-01,0.0,Jan 2023
5033,2023-02-01,2.0,Feb 2023
5033,2023-03-01,2.0,Mar 2023
5033,2023-04-01,1.0,Apr 2023
5033,2023-05-01,0.0,May 2023
5033,2023-06-01,1.0,Jun 2023
5033,2023-07-01,1.0,Jul 2023
5033,2023-08-01,0.0,Aug 2023
5033,2023-09-01,0.0,Sep 2023
5033,2023-10-01,1.0,Oct 2023
5033,2023-11-01,1.0,Nov 2023
5033,2023-12-01,1.0,Dec 2023
5033,2024-01-01,1.0,Jan 2024
5033,2024-02-01,2.0,Feb 2024
5033,2024-03-01,4.0,Mar 2024
5033,2024-04-01,2.0,Apr 2024
5033,2024-05-01,2.0,May 2024
5033,2024-06-01,3.0,Jun 2024
5033,2024-07-01,3.0,Jul 2024
5033,2024-08-01,5.0,Aug 2024
5033,2024-09-01,1.0,Sep 2024
5033,2024-10-01,1.0,Oct 2024
5033,2024-11-01,3.0,Nov 2024
5033,2024-12-01,3.0,Dec 2024
5033,2025-01-01,1.0,Jan 2025
5033,2025-02-01,3.0,Feb 2025
5033,2025-03-01,0.0,Mar 2025
5033,2025-04-01,1.0,Apr 2025
5033,2025-05-01,1.0,May 2025
5033,2025-06-01,2.0,Jun 2025
5033,2025-07-01,2.0,Jul 2025
5033,2025-08-01,0.0,Aug 2025
5033,2025-09-01,1.0,Sep 2025
5033,2025-10-01,3.0,Oct 2025
5033,2025-11-01,4.0,Nov 2025
5033,2025-12-01,1.0,Dec 2025
5033,2026-01-01,3.0,Jan 2026
5033,2026-02-01,0.0,Feb 2026
5033,2026-03-01,2.0,Mar 2026
5033,2026-04-01,2.0,Apr 2026
5036,2020-01-01,0.0,Jan 2020
5036,2020-02-01,0.0,Feb 2020
5036,2020-03-01,0.0,Mar 2020
5036,2020-04-01,0.0,Apr 2020
5036,2020-05-01,0.0,May 2020
5036,2020-06-01,0.0,Jun 2020
5036,2020-07-01,0.0,Jul 2020
5036,2020-08-01,0.0,Aug 2020
5036,2020-09-01,0.0,Sep 2020
5036,2020-10-01,0.0,Oct 2020
5036,2020-11-01,0.0,Nov 2020
5036,2020-12-01,0.0,Dec 2020
5036,2021-01-01,0.0,Jan 2021
5036,2021-02-01,0.0,Feb 2021
5036,2021-03-01,0.0,Mar 2021
5036,2021-04-01,0.0,Apr 2021
5036,2021-05-01,0.0,May 2021
5036,2021-06-01,0.0,Jun 2021
5036,2021-07-01,0.0,Jul 2021
5036,2021-08-01,0.0,Aug 2021
5036,2021-09-01,0.0,Sep 2021
5036,2021-10-01,1.0,Oct 2021
5036,2021-11-01,0.0,Nov 2021
5036,2021-12-01,0.0,Dec 2021
5036,2022-01-01,0.0,Jan 2022
5036,2022-02-01,0.0,Feb 2022
5036,2022-03-01,0.0,Mar 2022
5036,2022-04-01,1.0,Apr 2022
5036,2022-05-01,0.0,May 2022
5036,2022-06-01,2.0,Jun 2022
5036,2022-07-01,0.0,Jul 2022
5036,2022-08-01,0.0,Aug 2022
5036,2022-09-01,1.0,Sep 2022
5036,2022-10-01,0.0,Oct 2022
5036,2022-11-01,1.0,Nov 2022
5036,2022-12-01,1.0,Dec 2022
5036,2023-01-01,1.0,Jan 2023
5036,2023-02-01,0.0,Feb 2023
5036,2023-03-01,0.0,Mar 2023
5036,2023-04-01,1.0,Apr 2023
5036,2023-05-01,0.0,May 2023
5036,2023-06-01,2.0,Jun 2023
5036,2023-07-01,2.0,Jul 2023
5036,2023-08-01,0.0,Aug 2023
5036,2023-09-01,0.0,Sep 2023
5036,2023-10-01,1.0,Oct 2023
5036,2023-11-01,0.0,Nov 2023
5036,2023-12-01,0.0,Dec 2023
5036,2024-01-01,1.0,Jan 2024
5036,2024-02-01,1.0,Feb 2024
5036,2024-03-01,0.0,Mar 2024
5036,2024-04-01,0.0,Apr 2024
5036,2024-05-01,0.0,May 2024
5036,2024-06-01,1.0,Jun 2024
5036,2024-07-01,0.0,Jul 2024
5036,2024-08-01,0.0,Aug 2024
5036,2024-09-01,2.0,Sep 2024
5036,2024-10-01,0.0,Oct 2024
5036,2024-11-01,0.0,Nov 2024
5036,2024-12-01,1.0,Dec 2024
5036,2025-01-01,0.0,Jan 2025
5036,2025-02-01,0.0,Feb 2025
5036,2025-03-01,0.0,Mar 2025
5036,2025-04-01,0.0,Apr 2025
5036,2025-05-01,0.0,May 2025
5036,2025-06-01,0.0,Jun 2025
5036,2025-07-01,0.0,Jul 2025
5036,2025-08-01,0.0,Aug 2025
5036,2025-09-01,0.0,Sep 2025
5036,2025-10-01,0.0,Oct 2025
5036,2025-11-01,1.0,Nov 2025
5036,2025-12-01,0.0,Dec 2025
5036,2026-01-01,2.0,Jan 2026
5036,2026-02-01,1.0,Feb 2026
5036,2026-03-01,0.0,Mar 2026
5036,2026-04-01,1.0,Apr 2026
5039,2020-01-01,0.0,Jan 2020
5039,2020-02-01,0.0,Feb 2020
5039,2020-03-01,0.0,Mar 2020
5039,2020-04-01,0.0,Apr 2020
5039,2020-05-01,0.0,May 2020
5039,2020-06-01,0.0,Jun 2020
5039,2020-07-01,0.0,Jul 2020
5039,2020-08-01,0.0,Aug 2020
5039,2020-09-01,0.0,Sep 2020
5039,2020-10-01,0.0,Oct 2020
5039,2020-11-01,0.0,Nov 2020
5039,2020-12-01,0.0,Dec 2020
5039,2021-01-01,0.0,Jan 2021
5039,2021-02-01,0.0,Feb 2021
5039,2021-03-01,0.0,Mar 2021
5039,2021-04-01,0.0,Apr 2021
5039,2021-05-01,0.0,May 2021
5039,2021-06-01,0.0,Jun 2021
5039,2021-07-01,0.0,Jul 2021
5039,2021-08-01,0.0,Aug 2021
5039,2021-09-01,0.0,Sep 2021
5039,2021-10-01,0.0,Oct 2021
5039,2021-11-01,0.0,Nov 2021
5039,2021-12-01,0.0,Dec 2021
5039,2022-01-01,1.0,Jan 2022
5039,2022-02-01,0.0,Feb 2022
5039,2022-03-01,0.0,Mar 2022
5039,2022-04-01,1.0,Apr 2022
5039,2022-05-01,0.0,May 2022
5039,2022-06-01,2.0,Jun 2022
5039,2022-07-01,1.0,Jul 2022
5039,2022-08-01,0.0,Aug 2022
5039,2022-09-01,0.0,Sep 2022
5039,2022-10-01,1.0,Oct 2022
5039,2022-11-01,0.0,Nov 2022
5039,2022-12-01,1.0,Dec 2022
5039,2023-01-01,0.0,Jan 2023
5039,2023-02-01,0.0,Feb 2023
5039,2023-03-01,0.0,Mar 2023
5039,2023-04-01,1.0,Apr 2023
5039,2023-05-01,1.0,May 2023
5039,2023-06-01,1.0,Jun 2023
5039,2023-07-01,0.0,Jul 2023
5039,2023-08-01,0.0,Aug 2023
5039,2023-09-01,0.0,Sep 2023
5039,2023-10-01,0.0,Oct 2023
5039,2023-11-01,2.0,Nov 2023
5039,2023-12-01,0.0,Dec 2023
5039,2024-01-01,3.0,Jan 2024
5039,2024-02-01,3.0,Feb 2024
5039,2024-03-01,0.0,Mar 2024
5039,2024-04-01,1.0,Apr 2024
5039,2024-05-01,0.0,May 2024
5039,2024-06-01,1.0,Jun 2024
5039,2024-07-01,1.0,Jul 2024
5039,2024-08-01,0.0,Aug 2024
5039,2024-09-01,1.0,Sep 2024
5039,2024-10-01,0.0,Oct 2024
5039,2024-11-01,0.0,Nov 2024
5039,2024-12-01,0.0,Dec 2024
5039,2025-01-01,1.0,Jan 2025
5039,2025-02-01,0.0,Feb 2025
5039,2025-03-01,0.0,Mar 2025
5039,2025-04-01,2.0,Apr 2025
5039,2025-05-01,3.0,May 2025
5039,2025-06-01,2.0,Jun 2025
5039,2025-07-01,0.0,Jul 2025
5039,2025-08-01,0.0,Aug 2025
5039,2025-09-01,1.0,Sep 2025
5039,2025-10-01,2.0,Oct 2025
5039,2025-11-01,3.0,Nov 2025
5039,2025-12-01,2.0,Dec 2025
5039,2026-01-01,0.0,Jan 2026
5039,2026-02-01,0.0,Feb 2026
5039,2026-03-01,3.0,Mar 2026
5039,2026-04-01,5.0,Apr 2026
5041,2020-01-01,4.0,Jan 2020
5041,2020-02-01,2.0,Feb 2020
5041,2020-03-01,1.0,Mar 2020
5041,2020-04-01,5.0,Apr 2020
5041,2020-05-01,4.0,May 2020
5041,2020-06-01,1.0,Jun 2020
5041,2020-07-01,3.0,Jul 2020
5041,2020-08-01,3.0,Aug 2020
5041,2020-09-01,3.0,Sep 2020
5041,2020-10-01,6.0,Oct 2020
5041,2020-11-01,6.0,Nov 2020
5041,2020-12-01,2.0,Dec 2020
5041,2021-01-01,4.0,Jan 2021
5041,2021-02-01,9.0,Feb 2021
5041,2021-03-01,4.0,Mar 2021
5041,2021-04-01,1.0,Apr 2021
5041,2021-05-01,3.0,May 2021
5041,2021-06-01,5.0,Jun 2021
5041,2021-07-01,2.0,Jul 2021
5041,2021-08-01,10.0,Aug 2021
5041,2021-09-01,5.0,Sep 2021
5041,2021-10-01,3.0,Oct 2021
5041,2021-11-01,6.0,Nov 2021
5041,2021-12-01,5.0,Dec 2021
5041,2022-01-01,7.0,Jan 2022
5041,2022-02-01,4.0,Feb 2022
5041,2022-03-01,6.0,Mar 2022
5041,2022-04-01,7.0,Apr 2022
5041,2022-05-01,20.0,May 2022
5041,2022-06-01,11.0,Jun 2022
5041,2022-07-01,6.0,Jul 2022
5041,2022-08-01,8.0,Aug 2022
5041,2022-09-01,12.0,Sep 2022
5041,2022-10-01,11.0,Oct 2022
5041,2022-11-01,7.0,Nov 2022
5041,2022-12-01,8.0,Dec 2022
5041,2023-01-01,14.0,Jan 2023
5041,2023-02-01,6.0,Feb 2023
5041,2023-03-01,5.0,Mar 2023
5041,2023-04-01,8.0,Apr 2023
5041,2023-05-01,7.0,May 2023
5041,2023-06-01,10.0,Jun 2023
5041,2023-07-01,4.0,Jul 2023
5041,2023-08-01,8.0,Aug 2023
5041,2023-09-01,6.0,Sep 2023
5041,2023-10-01,8.0,Oct 2023
5041,2023-11-01,18.0,Nov 2023
5041,2023-12-01,7.0,Dec 2023
5041,2024-01-01,6.0,Jan 2024
5041,2024-02-01,10.0,Feb 2024
5041,2024-03-01,8.0,Mar 2024
5041,2024-04-01,5.0,Apr 2024
5041,2024-05-01,8.0,May 2024
5041,2024-06-01,12.0,Jun 2024
5041,2024-07-01,9.0,Jul 2024
5041,2024-08-01,11.0,Aug 2024
5041,2024-09-01,4.0,Sep 2024
5041,2024-10-01,5.0,Oct 2024
5041,2024-11-01,6.0,Nov 2024
5041,2024-12-01,11.0,Dec 2024
5041,2025-01-01,10.0,Jan 2025
5041,2025-02-01,12.0,Feb 2025
5041,2025-03-01,10.0,Mar 2025
5041,2025-04-01,5.0,Apr 2025
5041,2025-05-01,9.0,May 2025
5041,2025-06-01,3.0,Jun 2025
5041,2025-07-01,9.0,Jul 2025
5041,2025-08-01,13.0,Aug 2025
5041,2025-09-01,8.0,Sep 2025
5041,2025-10-01,9.0,Oct 2025
5041,2025-11-01,7.0,Nov 2025
5041,2025-12-01,6.0,Dec 2025
5041,2026-01-01,4.0,Jan 2026
5041,2026-02-01,10.0,Feb 2026
5041,2026-03-01,10.0,Mar 2026
5041,2026-04-01,10.0,Apr 2026
5042,2020-01-01,3.0,Jan 2020
5042,2020-02-01,1.0,Feb 2020
