Order,Material,SLoc,   Quantity,Pstng Date,,,,,,,,,,,
58239446,102,5021,-1,4/30/2025,,,,,,,,,,,
58244178,102,5022,-1,4/30/2025,,,,,,,,,,,
58220819,102,5046,-1,4/30/2025,,,,,,,,,,,
58264270,102,5023,-1,5/1/2025,,,,,,,,,,,
58265501,102,5001,-2,5/2/2025,,,,,,,,,,,
58262963,102,5022,-4,5/2/2025,,,,,,,,,,,
58247230,102,5001,-1,5/2/2025,,,,,,,,,,,
58266545,102,5023,-1,5/2/2025,,,,,,,,,,,
58265502,102,5001,-2,5/2/2025,,,,,,,,,,,
58269090,102,5001,-1,5/2/2025,,,,,,,,,,,
57787532,102,5003,2,5/2/2025,,,,,,,,,,,
58266447,102,5001,-1,5/2/2025,,,,,,,,,,,
58264769,102,5005,-1,5/2/2025,,,,,,,,,,,
58268203,102,5023,-1,5/2/2025,,,,,,,,,,,
58272569,102,5021,-1,5/3/2025,,,,,,,,,,,
58272691,102,5001,-1,5/3/2025,,,,,,,,,,,
58267311,102,5033,-1,5/3/2025,,,,,,,,,,,
58272315,102,5061,-1,5/3/2025,,,,,,,,,,,
58271960,102,5001,-1,5/3/2025,,,,,,,,,,,
58265555,102,5021,-1,5/3/2025,,,,,,,,,,,
58248740,102,5022,-1,5/3/2025,,,,,,,,,,,
58272699,102,5001,-1,5/3/2025,,,,,,,,,,,
58269268,102,5022,-1,5/3/2025,,,,,,,,,,,
58225081,102,5001,-2,5/3/2025,,,,,,,,,,,
58264813,102,5022,-1,5/3/2025,,,,,,,,,,,
58273961,102,5042,-1,5/5/2025,,,,,,,,,,,
58259050,102,5003,-2,5/5/2025,,,,,,,,,,,
58275179,102,5001,-4,5/5/2025,,,,,,,,,,,
58278532,102,5024,-2,5/5/2025,,,,,,,,,,,
58224748,102,5003,-1,5/5/2025,,,,,,,,,,,
58284810,102,5022,-1,5/6/2025,,,,,,,,,,,
58276656,102,5022,-1,5/6/2025,,,,,,,,,,,
58279433,102,5001,-2,5/6/2025,,,,,,,,,,,
58283805,102,5030,-1,5/6/2025,,,,,,,,,,,
58274021,102,5021,-1,5/6/2025,,,,,,,,,,,
58285959,102,5001,-3,5/6/2025,,,,,,,,,,,
58272093,102,5021,-1,5/6/2025,,,,,,,,,,,
58295203,102,5042,-1,5/7/2025,,,,,,,,,,,
58293237,102,5030,-1,5/7/2025,,,,,,,,,,,
58295159,102,5042,-1,5/7/2025,,,,,,,,,,,
58295794,102,5030,-1,5/7/2025,,,,,,,,,,,
58264387,102,5033,-1,5/7/2025,,,,,,,,,,,
58305228,102,5030,-1,5/8/2025,,,,,,,,,,,
58303350,102,5021,-1,5/8/2025,,,,,,,,,,,
58304792,102,5022,-4,5/8/2025,,,,,,,,,,,
58304453,102,5001,-4,5/8/2025,,,,,,,,,,,
58304820,102,5022,-1,5/8/2025,,,,,,,,,,,
58305873,102,5030,-1,5/8/2025,,,,,,,,,,,
58303346,102,5021,-1,5/8/2025,,,,,,,,,,,
58311881,102,5030,-1,5/9/2025,,,,,,,,,,,
58285940,102,5001,-10,5/9/2025,,,,,,,,,,,
58314334,102,5030,-1,5/9/2025,,,,,,,,,,,
58294159,102,5021,-1,5/9/2025,,,,,,,,,,,
58304094,102,5042,-1,5/9/2025,,,,,,,,,,,
58316962,102,5030,-1,5/10/2025,,,,,,,,,,,
58309484,102,5001,-4,5/10/2025,,,,,,,,,,,
58314542,102,5023,-1,5/10/2025,,,,,,,,,,,
58314348,102,5021,-1,5/10/2025,,,,,,,,,,,
58295755,102,5042,-1,5/12/2025,,,,,,,,,,,
58323593,102,5001,-2,5/12/2025,,,,,,,,,,,
58322408,102,5030,-1,5/12/2025,,,,,,,,,,,
58285959,102,5001,-7,5/12/2025,,,,,,,,,,,
58332867,102,5021,-1,5/13/2025,,,,,,,,,,,
58294321,102,5041,-1,5/13/2025,,,,,,,,,,,
58332767,102,5042,-1,5/13/2025,,,,,,,,,,,
57921104,102,5014,-2,5/13/2025,,,,,,,,,,,
58130969,102,5014,-2,5/14/2025,,,,,,,,,,,
58334613,102,5041,-2,5/14/2025,,,,,,,,,,,
58335621,102,5030,-1,5/14/2025,,,,,,,,,,,
58353978,102,5029,-1,5/15/2025,,,,,,,,,,,
58350873,102,5041,-1,5/15/2025,,,,,,,,,,,
58344982,102,5030,-1,5/15/2025,,,,,,,,,,,
58350925,102,5001,-4,5/15/2025,,,,,,,,,,,
58350790,102,5030,-1,5/15/2025,,,,,,,,,,,
58362133,102,5030,-1,5/16/2025,,,,,,,,,,,
58358122,102,5022,-4,5/16/2025,,,,,,,,,,,
58367538,102,5042,-2,5/17/2025,,,,,,,,,,,
58350608,102,5023,-1,5/17/2025,,,,,,,,,,,
58371430,102,5001,-1,5/19/2025,,,,,,,,,,,
58375162,102,5042,-5,5/19/2025,,,,,,,,,,,
58375435,102,5061,-1,5/19/2025,,,,,,,,,,,
58370632,102,5021,-1,5/19/2025,,,,,,,,,,,
58375137,102,5042,-5,5/19/2025,,,,,,,,,,,
58371192,102,5022,-1,5/19/2025,,,,,,,,,,,
58373985,102,5030,-1,5/19/2025,,,,,,,,,,,
58370844,102,5041,-1,5/19/2025,,,,,,,,,,,
58380908,102,5042,-1,5/20/2025,,,,,,,,,,,
58377136,102,5001,-4,5/20/2025,,,,,,,,,,,
58379252,102,5042,-1,5/20/2025,,,,,,,,,,,
58321622,102,509A,-1,5/20/2025,,,,,,,,,,,
58028728,102,509A,-1,5/20/2025,,,,,,,,,,,
58199233,102,509A,-1,5/20/2025,,,,,,,,,,,
58336964,102,5001,-2,5/20/2025,,,,,,,,,,,
58104369,102,509A,-1,5/20/2025,,,,,,,,,,,
58374676,102,5023,-1,5/20/2025,,,,,,,,,,,
58377062,102,5011,-1,5/20/2025,,,,,,,,,,,
58392197,102,5023,-1,5/21/2025,,,,,,,,,,,
58392596,102,5036,-1,5/21/2025,,,,,,,,,,,
58393092,102,5030,-1,5/21/2025,,,,,,,,,,,
58346583,102,5022,-1,5/21/2025,,,,,,,,,,,
58391272,102,5021,-2,5/21/2025,,,,,,,,,,,
58346638,102,5022,-1,5/21/2025,,,,,,,,,,,
58382327,102,5021,-1,5/21/2025,,,,,,,,,,,
58390983,102,5023,-1,5/21/2025,,,,,,,,,,,
58346729,102,5022,-1,5/21/2025,,,,,,,,,,,
58346759,102,5022,-1,5/21/2025,,,,,,,,,,,
58400323,102,5021,-1,5/22/2025,,,,,,,,,,,
58393218,102,5042,-1,5/22/2025,,,,,,,,,,,
58396579,102,5042,-1,5/22/2025,,,,,,,,,,,
58402708,102,5030,-1,5/22/2025,,,,,,,,,,,
58391272,102,5021,2,5/22/2025,,,,,,,,,,,
58398734,102,5042,-4,5/22/2025,,,,,,,,,,,
58374349,102,5024,-1,5/23/2025,,,,,,,,,,,
58403790,102,5001,-2,5/23/2025,,,,,,,,,,,
58400591,102,5022,-1,5/23/2025,,,,,,,,,,,
58409843,102,5021,-1,5/23/2025,,,,,,,,,,,
58410177,102,5001,-1,5/23/2025,,,,,,,,,,,
58409929,102,5001,-1,5/23/2025,,,,,,,,,,,
58408977,102,5001,-2,5/23/2025,,,,,,,,,,,
58413782,102,5009,-1,5/24/2025,,,,,,,,,,,
58418626,102,5025,-1,5/24/2025,,,,,,,,,,,
58412175,102,5021,-1,5/25/2025,,,,,,,,,,,
58401479,102,5046,-2,5/26/2025,,,,,,,,,,,
58420592,102,5001,-2,5/26/2025,,,,,,,,,,,
58418717,102,5030,-1,5/26/2025,,,,,,,,,,,
58421821,102,5001,-2,5/26/2025,,,,,,,,,,,
58432497,102,5030,-1,5/27/2025,,,,,,,,,,,
58424360,102,5021,-1,5/27/2025,,,,,,,,,,,
58430842,102,5042,-4,5/27/2025,,,,,,,,,,,
58427594,102,5021,-1,5/27/2025,,,,,,,,,,,
58423356,102,5001,-5,5/27/2025,,,,,,,,,,,
58431128,102,5021,-1,5/27/2025,,,,,,,,,,,
58374508,102,5014,-1,5/28/2025,,,,,,,,,,,
58440354,102,5021,-1,5/28/2025,,,,,,,,,,,
58438437,102,5001,-2,5/28/2025,,,,,,,,,,,
58434058,102,5021,-1,5/28/2025,,,,,,,,,,,
58440214,102,5022,-3,5/28/2025,,,,,,,,,,,
58440216,102,5022,-3,5/28/2025,,,,,,,,,,,
58229398,102,5023,-1,5/28/2025,,,,,,,,,,,
58449526,102,5021,-1,5/29/2025,,,,,,,,,,,
58442214,102,5041,-2,5/29/2025,,,,,,,,,,,
58449163,102,5001,-2,5/29/2025,,,,,,,,,,,
58463627,102,5030,-1,5/31/2025,,,,,,,,,,,
58456767,102,5042,-2,5/31/2025,,,,,,,,,,,
58459189,102,5022,-2,5/31/2025,,,,,,,,,,,
58451400,102,5001,-2,5/31/2025,,,,,,,,,,,
58451412,102,5001,-2,5/31/2025,,,,,,,,,,,
58463864,102,5023,-1,5/31/2025,,,,,,,,,,,
58467488,102,5023,-1,6/2/2025,,,,,,,,,,,
58466710,102,5021,-1,6/2/2025,,,,,,,,,,,
58458538,102,5003,-1,6/2/2025,,,,,,,,,,,
58468887,102,5003,-1,6/2/2025,,,,,,,,,,,
58467948,102,5041,-1,6/2/2025,,,,,,,,,,,
58458152,102,5021,-1,6/2/2025,,,,,,,,,,,
58467019,102,5030,-1,6/2/2025,,,,,,,,,,,
58466625,102,5001,-2,6/2/2025,,,,,,,,,,,
58468333,102,5041,-2,6/2/2025,,,,,,,,,,,
58465189,102,5001,-1,6/2/2025,,,,,,,,,,,
58466110,102,5001,-2,6/2/2025,,,,,,,,,,,
58466719,102,5021,-1,6/2/2025,,,,,,,,,,,
58469435,102,5030,-2,6/2/2025,,,,,,,,,,,
58342269,102,5042,-1,6/2/2025,,,,,,,,,,,
58465947,102,5001,-1,6/2/2025,,,,,,,,,,,
58476031,102,5001,-1,6/3/2025,,,,,,,,,,,
58488923,102,5030,-1,6/4/2025,,,,,,,,,,,
58483988,102,5001,-4,6/4/2025,,,,,,,,,,,
58488598,102,5010,-1,6/4/2025,,,,,,,,,,,
58486602,102,5042,-2,6/4/2025,,,,,,,,,,,
58474598,102,5042,-2,6/4/2025,,,,,,,,,,,
58484680,102,5011,-4,6/4/2025,,,,,,,,,,,
58489019,102,5030,-1,6/4/2025,,,,,,,,,,,
58495413,102,5030,-2,6/5/2025,,,,,,,,,,,
58488676,102,5021,-1,6/5/2025,,,,,,,,,,,
58485198,102,5021,-1,6/5/2025,,,,,,,,,,,
58496151,102,5042,-2,6/5/2025,,,,,,,,,,,
58503032,102,5042,-2,6/6/2025,,,,,,,,,,,
58501614,102,5030,-1,6/6/2025,,,,,,,,,,,
58503017,102,5042,-1,6/6/2025,,,,,,,,,,,
58513892,102,5030,-1,6/7/2025,,,,,,,,,,,
58509063,102,5030,-1,6/7/2025,,,,,,,,,,,
58513630,102,5030,-1,6/7/2025,,,,,,,,,,,
58513355,102,5030,-1,6/7/2025,,,,,,,,,,,
58515676,102,5021,-1,6/9/2025,,,,,,,,,,,
58459189,102,5022,-1,6/9/2025,,,,,,,,,,,
58519276,102,5061,-1,6/9/2025,,,,,,,,,,,
58518620,102,5030,-1,6/9/2025,,,,,,,,,,,
58515067,102,5021,-1,6/9/2025,,,,,,,,,,,
58518969,102,5001,-1,6/9/2025,,,,,,,,,,,
58515725,102,5011,-2,6/9/2025,,,,,,,,,,,
58517856,102,5042,-1,6/9/2025,,,,,,,,,,,
58519428,102,5024,-2,6/10/2025,,,,,,,,,,,
58524053,102,5023,-1,6/10/2025,,,,,,,,,,,
58534352,102,5001,-5,6/11/2025,,,,,,,,,,,
58537670,102,5023,-1,6/11/2025,,,,,,,,,,,
58534383,102,5021,-1,6/11/2025,,,,,,,,,,,
58546160,102,5021,-1,6/12/2025,,,,,,,,,,,
58543849,102,5021,-1,6/12/2025,,,,,,,,,,,
58543320,102,5030,-1,6/12/2025,,,,,,,,,,,
58545494,102,5030,-1,6/12/2025,,,,,,,,,,,
58543612,102,5021,-1,6/12/2025,,,,,,,,,,,
58513914,102,5030,-1,6/12/2025,,,,,,,,,,,
58543519,102,5021,-1,6/12/2025,,,,,,,,,,,
58553018,102,5001,-1,6/13/2025,,,,,,,,,,,
58416026,102,5061,-1,6/13/2025,,,,,,,,,,,
58550776,102,5021,-1,6/13/2025,,,,,,,,,,,
58550912,102,5042,-1,6/13/2025,,,,,,,,,,,
56136574,102,5024,1,6/14/2025,,,,,,,,,,,
58560953,102,5061,-1,6/14/2025,,,,,,,,,,,
58561110,102,5023,-1,6/14/2025,,,,,,,,,,,
58567308,102,5001,-2,6/16/2025,,,,,,,,,,,
58563468,102,5001,-4,6/16/2025,,,,,,,,,,,
58563835,102,5021,-1,6/16/2025,,,,,,,,,,,
58563631,102,5021,-1,6/16/2025,,,,,,,,,,,
58566186,102,5030,-1,6/16/2025,,,,,,,,,,,
58566471,102,5030,-1,6/16/2025,,,,,,,,,,,
58574707,102,5023,-1,6/17/2025,,,,,,,,,,,
58564975,102,5036,-1,6/17/2025,,,,,,,,,,,
58576042,102,5021,-1,6/17/2025,,,,,,,,,,,
58529266,102,5024,-2,6/17/2025,,,,,,,,,,,
58560905,102,5024,-1,6/17/2025,,,,,,,,,,,
58574366,102,5023,-1,6/17/2025,,,,,,,,,,,
58574982,102,5022,-1,6/18/2025,,,,,,,,,,,
58583949,102,5030,-1,6/18/2025,,,,,,,,,,,
58496425,102,5024,-1,6/18/2025,,,,,,,,,,,
58584309,102,5001,-1,6/18/2025,,,,,,,,,,,
58594435,102,5021,-2,6/19/2025,,,,,,,,,,,
58594498,102,5023,-1,6/19/2025,,,,,,,,,,,
58594643,102,5021,-1,6/19/2025,,,,,,,,,,,
58599216,102,5001,-2,6/20/2025,,,,,,,,,,,
58601639,102,5061,-1,6/20/2025,,,,,,,,,,,
58595346,102,5023,-1,6/20/2025,,,,,,,,,,,
58565229,102,5021,-1,6/20/2025,,,,,,,,,,,
58596962,102,5001,-1,6/20/2025,,,,,,,,,,,
58601821,102,5001,-2,6/21/2025,,,,,,,,,,,
58603948,102,5001,-1,6/21/2025,,,,,,,,,,,
58612791,102,5030,-1,6/23/2025,,,,,,,,,,,
58612244,102,5042,-1,6/23/2025,,,,,,,,,,,
58612296,102,5021,-1,6/23/2025,,,,,,,,,,,
58612255,102,5021,-1,6/23/2025,,,,,,,,,,,
58613245,102,5023,-2,6/23/2025,,,,,,,,,,,
58610129,102,5042,-1,6/23/2025,,,,,,,,,,,
58616408,102,5001,-2,6/24/2025,,,,,,,,,,,
58613119,102,5001,-3,6/24/2025,,,,,,,,,,,
58625089,102,5030,-2,6/24/2025,,,,,,,,,,,
58625967,102,5030,-1,6/24/2025,,,,,,,,,,,
58623405,102,5001,-4,6/24/2025,,,,,,,,,,,
58602262,102,5042,-2,6/25/2025,,,,,,,,,,,
58628645,102,5022,-1,6/25/2025,,,,,,,,,,,
58630741,102,5022,-1,6/25/2025,,,,,,,,,,,
58630746,102,5022,-1,6/25/2025,,,,,,,,,,,
58548903,102,5024,-1,6/25/2025,,,,,,,,,,,
58609936,102,5061,-1,6/26/2025,,,,,,,,,,,
58316772,102,5014,-1,6/26/2025,,,,,,,,,,,
58641494,102,5021,-1,6/26/2025,,,,,,,,,,,
58644048,102,5022,-1,6/26/2025,,,,,,,,,,,
58643107,102,5030,-1,6/26/2025,,,,,,,,,,,
58652322,102,5033,-1,6/27/2025,,,,,,,,,,,
58649456,102,5021,-1,6/27/2025,,,,,,,,,,,
58654008,102,5030,-1,6/27/2025,,,,,,,,,,,
58652847,102,5042,-2,6/27/2025,,,,,,,,,,,
58631563,102,5022,-1,6/27/2025,,,,,,,,,,,
58652198,102,5022,-1,6/27/2025,,,,,,,,,,,
58646157,102,5042,-2,6/28/2025,,,,,,,,,,,
58653253,102,5042,-1,6/28/2025,,,,,,,,,,,
58651088,102,5022,-1,6/28/2025,,,,,,,,,,,
58668568,102,5024,-1,6/30/2025,,,,,,,,,,,
58662660,102,5021,-1,6/30/2025,,,,,,,,,,,
58664706,102,5003,-1,6/30/2025,,,,,,,,,,,
58664373,102,5023,-1,6/30/2025,,,,,,,,,,,
58662635,102,5021,-1,6/30/2025,,,,,,,,,,,
58661830,102,5001,-2,6/30/2025,,,,,,,,,,,
58662637,102,5021,-1,6/30/2025,,,,,,,,,,,
58662747,102,5011,-4,7/1/2025,,,,,,,,,,,
58666520,102,5001,-2,7/1/2025,,,,,,,,,,,
58662649,102,5001,-2,7/1/2025,,,,,,,,,,,
58675288,102,5042,-1,7/2/2025,,,,,,,,,,,
58674543,102,5001,-4,7/2/2025,,,,,,,,,,,
58692396,102,5001,-2,7/3/2025,,,,,,,,,,,
58692738,102,5021,-1,7/3/2025,,,,,,,,,,,
58692114,102,5022,-2,7/3/2025,,,,,,,,,,,
58695419,102,5022,-2,7/3/2025,,,,,,,,,,,
58705882,102,5042,-1,7/4/2025,,,,,,,,,,,
58675705,102,5022,-2,7/4/2025,,,,,,,,,,,
58698890,102,5010,-1,7/4/2025,,,,,,,,,,,
58703680,102,5001,-1,7/4/2025,,,,,,,,,,,
58712115,102,5061,-1,7/5/2025,,,,,,,,,,,
58698524,102,5046,-2,7/5/2025,,,,,,,,,,,
58711386,102,5030,-2,7/5/2025,,,,,,,,,,,
58720722,102,5024,-1,7/7/2025,,,,,,,,,,,
58714102,102,5023,-1,7/7/2025,,,,,,,,,,,
58180197,102,5001,1,7/7/2025,,,,,,,,,,,
58715572,102,5022,-1,7/8/2025,,,,,,,,,,,
58728671,102,5030,-2,7/8/2025,,,,,,,,,,,
58729462,102,5031,-1,7/9/2025,,,,,,,,,,,
58733934,102,5030,-1,7/9/2025,,,,,,,,,,,
58737016,102,5030,-1,7/9/2025,,,,,,,,,,,
58735257,102,5001,-1,7/9/2025,,,,,,,,,,,
58704694,102,5001,-1,7/9/2025,,,,,,,,,,,
58734593,102,5010,-1,7/9/2025,,,,,,,,,,,
58734600,102,5030,-1,7/9/2025,,,,,,,,,,,
58734883,102,5021,-1,7/9/2025,,,,,,,,,,,
58745489,102,5061,-1,7/10/2025,,,,,,,,,,,
58744907,102,5030,-1,7/10/2025,,,,,,,,,,,
58743599,102,5030,-1,7/10/2025,,,,,,,,,,,
58754219,102,5042,-1,7/11/2025,,,,,,,,,,,
58744655,102,5001,-2,7/11/2025,,,,,,,,,,,
58754187,102,5042,-2,7/11/2025,,,,,,,,,,,
58627493,102,5041,-1,7/11/2025,,,,,,,,,,,
58753707,102,5001,-2,7/11/2025,,,,,,,,,,,
58732540,102,5003,-1,7/11/2025,,,,,,,,,,,
58760432,102,5021,-1,7/12/2025,,,,,,,,,,,
58758282,102,5024,-1,7/12/2025,,,,,,,,,,,
58759628,102,5021,-1,7/12/2025,,,,,,,,,,,
58761748,102,5039,-1,7/12/2025,,,,,,,,,,,
58737661,102,5039,-1,7/12/2025,,,,,,,,,,,
58768004,102,5021,-2,7/14/2025,,,,,,,,,,,
58764901,102,5021,-1,7/14/2025,,,,,,,,,,,
58764916,102,5021,-1,7/14/2025,,,,,,,,,,,
58761524,102,5031,-1,7/14/2025,,,,,,,,,,,
58764928,102,5021,-1,7/14/2025,,,,,,,,,,,
58763088,102,5030,-2,7/14/2025,,,,,,,,,,,
58118678,102,5021,1,7/14/2025,,,,,,,,,,,
58544366,102,5014,-1,7/15/2025,,,,,,,,,,,
58778078,102,5024,-2,7/15/2025,,,,,,,,,,,
58737661,102,5039,1,7/15/2025,,,,,,,,,,,
58775161,102,5001,-2,7/15/2025,,,,,,,,,,,
58777533,102,5001,-5,7/16/2025,,,,,,,,,,,
58782191,102,5021,-1,7/16/2025,,,,,,,,,,,
58610129,102,5042,1,7/16/2025,,,,,,,,,,,
58784583,102,5023,-1,7/16/2025,,,,,,,,,,,
58783617,102,5022,-1,7/16/2025,,,,,,,,,,,
58735257,102,5001,1,7/16/2025,,,,,,,,,,,
58768311,102,5032,-1,7/17/2025,,,,,,,,,,,
58793714,102,5001,-1,7/17/2025,,,,,,,,,,,
58797052,102,5011,-2,7/17/2025,,,,,,,,,,,
58793446,102,5001,-1,7/17/2025,,,,,,,,,,,
58801426,102,5011,-2,7/18/2025,,,,,,,,,,,
58798906,102,5021,-2,7/18/2025,,,,,,,,,,,
58796382,102,5030,-1,7/18/2025,,,,,,,,,,,
58794552,102,5003,-1,7/18/2025,,,,,,,,,,,
58806038,102,5042,-1,7/19/2025,,,,,,,,,,,
58811613,102,5022,-1,7/19/2025,,,,,,,,,,,
58809401,102,5022,-1,7/19/2025,,,,,,,,,,,
58811282,102,5030,-2,7/19/2025,,,,,,,,,,,
58811207,102,5021,-1,7/19/2025,,,,,,,,,,,
58811810,102,5001,-2,7/19/2025,,,,,,,,,,,
58783435,102,5023,-3,7/21/2025,,,,,,,,,,,
58813792,102,5030,-1,7/21/2025,,,,,,,,,,,
58812009,102,5021,-1,7/21/2025,,,,,,,,,,,
58815304,102,5023,-1,7/21/2025,,,,,,,,,,,
58793136,102,5023,-3,7/21/2025,,,,,,,,,,,
58814785,102,5001,-2,7/21/2025,,,,,,,,,,,
58815290,102,5005,-2,7/21/2025,,,,,,,,,,,
58814794,102,5001,-1,7/21/2025,,,,,,,,,,,
58815055,102,5021,-1,7/21/2025,,,,,,,,,,,
58819439,102,5021,-1,7/22/2025,,,,,,,,,,,
58829038,102,5024,-1,7/22/2025,,,,,,,,,,,
58826751,102,5022,-1,7/22/2025,,,,,,,,,,,
58825627,102,5030,-1,7/22/2025,,,,,,,,,,,
58835353,102,5001,-1,7/23/2025,,,,,,,,,,,
58825645,102,5023,-1,7/23/2025,,,,,,,,,,,
58837031,102,5021,-1,7/23/2025,,,,,,,,,,,
58786803,102,5007,-1,7/24/2025,,,,,,,,,,,
57119819,102,5001,4,7/24/2025,,,,,,,,,,,
58845454,102,5041,-1,7/24/2025,,,,,,,,,,,
58854556,102,5001,-1,7/25/2025,,,,,,,,,,,
58844299,102,5023,-1,7/25/2025,,,,,,,,,,,
58847318,102,5023,-1,7/25/2025,,,,,,,,,,,
58852116,102,5042,-1,7/25/2025,,,,,,,,,,,
58848040,102,5001,-2,7/26/2025,,,,,,,,,,,
58861086,102,5001,-2,7/26/2025,,,,,,,,,,,
58864201,102,5021,-1,7/28/2025,,,,,,,,,,,
58856829,102,5039,-1,7/28/2025,,,,,,,,,,,
58861924,102,5030,-1,7/28/2025,,,,,,,,,,,
58838012,102,5024,-1,7/28/2025,,,,,,,,,,,
58862374,102,5001,-2,7/28/2025,,,,,,,,,,,
58848095,102,5021,-2,7/28/2025,,,,,,,,,,,
58865269,102,5001,-2,7/28/2025,,,,,,,,,,,
58852610,102,5023,-1,7/29/2025,,,,,,,,,,,
58842042,102,5022,-1,7/29/2025,,,,,,,,,,,
58876436,102,5001,-2,7/29/2025,,,,,,,,,,,
58876355,102,5041,-1,7/29/2025,,,,,,,,,,,
58868288,102,5021,-1,7/29/2025,,,,,,,,,,,
58882251,102,5001,-2,7/30/2025,,,,,,,,,,,
58884044,102,5030,-1,7/30/2025,,,,,,,,,,,
58876964,102,5001,-1,7/30/2025,,,,,,,,,,,
58886967,102,5022,-1,7/30/2025,,,,,,,,,,,
58884983,102,5041,-1,7/30/2025,,,,,,,,,,,
58894334,102,5001,-1,7/31/2025,,,,,,,,,,,
58880361,102,5011,-1,7/31/2025,,,,,,,,,,,
58886666,102,5042,-1,7/31/2025,,,,,,,,,,,
58886841,102,5042,-1,7/31/2025,,,,,,,,,,,
59111184,102,5046,-1,8/30/2025,,,,,,,,,,,
59125778,102,5024,-1,8/30/2025,,,,,,,,,,,
59124769,102,5021,-3,8/30/2025,,,,,,,,,,,
59116722,102,5042,-1,8/29/2025,,,,,,,,,,,
59114662,102,5001,-1,8/29/2025,,,,,,,,,,,
59116306,102,5021,-1,8/29/2025,,,,,,,,,,,
59114533,102,5021,-1,8/29/2025,,,,,,,,,,,
58476031,102,5001,1,8/28/2025,,,,,,,,,,,
58518969,102,5001,1,8/28/2025,,,,,,,,,,,
59107985,102,5021,-3,8/28/2025,,,,,,,,,,,
59105014,102,5001,-1,8/28/2025,,,,,,,,,,,
59107986,102,5021,-2,8/28/2025,,,,,,,,,,,
59108110,102,5021,-1,8/28/2025,,,,,,,,,,,
59106273,102,5022,-2,8/28/2025,,,,,,,,,,,
59106828,102,5039,-1,8/28/2025,,,,,,,,,,,
59097821,102,5021,-1,8/27/2025,,,,,,,,,,,
59098195,102,5021,-3,8/27/2025,,,,,,,,,,,
59098155,102,5021,-3,8/27/2025,,,,,,,,,,,
59088454,102,5041,-1,8/26/2025,,,,,,,,,,,
59088607,102,5021,-1,8/26/2025,,,,,,,,,,,
59064129,102,5001,-2,8/26/2025,,,,,,,,,,,
59084918,102,5022,-1,8/26/2025,,,,,,,,,,,
59081559,102,5039,-1,8/26/2025,,,,,,,,,,,
59073890,102,5023,-1,8/25/2025,,,,,,,,,,,
59022656,102,5024,-1,8/25/2025,,,,,,,,,,,
59076514,102,5030,-1,8/25/2025,,,,,,,,,,,
59076981,102,5021,-1,8/25/2025,,,,,,,,,,,
59079416,102,5001,-2,8/25/2025,,,,,,,,,,,
59070509,102,5023,-1,8/23/2025,,,,,,,,,,,
59073503,102,5021,-1,8/23/2025,,,,,,,,,,,
59073943,102,5021,-1,8/23/2025,,,,,,,,,,,
59073299,102,5021,-1,8/23/2025,,,,,,,,,,,
59063974,102,5030,-1,8/22/2025,,,,,,,,,,,
59061320,102,5021,-1,8/22/2025,,,,,,,,,,,
59061280,102,5021,-2,8/22/2025,,,,,,,,,,,
59054563,102,5001,-2,8/21/2025,,,,,,,,,,,
59027897,102,5025,-1,8/21/2025,,,,,,,,,,,
58954060,102,5001,-1,8/21/2025,,,,,,,,,,,
59053881,102,5030,-2,8/21/2025,,,,,,,,,,,
59059050,102,5061,-1,8/21/2025,,,,,,,,,,,
59051749,102,5001,-2,8/21/2025,,,,,,,,,,,
59036822,102,5042,-1,8/20/2025,,,,,,,,,,,
59042091,102,5042,-1,8/20/2025,,,,,,,,,,,
59048285,102,5003,-1,8/20/2025,,,,,,,,,,,
59045606,102,5030,-1,8/20/2025,,,,,,,,,,,
59001737,102,5063,-2,8/20/2025,,,,,,,,,,,
58992424,102,5003,-2,8/20/2025,,,,,,,,,,,
59022512,102,5042,-2,8/19/2025,,,,,,,,,,,
59034611,102,5021,-1,8/19/2025,,,,,,,,,,,
59034843,102,5001,-2,8/19/2025,,,,,,,,,,,
59034831,102,5001,-2,8/19/2025,,,,,,,,,,,
59034897,102,5030,-1,8/19/2025,,,,,,,,,,,
59034939,102,5023,-2,8/19/2025,,,,,,,,,,,
59018978,102,5001,-4,8/18/2025,,,,,,,,,,,
59015797,102,5001,-2,8/18/2025,,,,,,,,,,,
59018819,102,5030,-1,8/18/2025,,,,,,,,,,,
59002501,102,5001,-3,8/18/2025,,,,,,,,,,,
59016336,102,5021,-1,8/18/2025,,,,,,,,,,,
59016570,102,5061,-1,8/18/2025,,,,,,,,,,,
59020047,102,5061,-2,8/18/2025,,,,,,,,,,,
59015697,102,5001,-1,8/18/2025,,,,,,,,,,,
59002900,102,5032,-1,8/16/2025,,,,,,,,,,,
59000471,102,5030,-1,8/14/2025,,,,,,,,,,,
58994885,102,5046,-1,8/14/2025,,,,,,,,,,,
59001478,102,5039,-1,8/14/2025,,,,,,,,,,,
58995441,102,5030,-1,8/14/2025,,,,,,,,,,,
59000340,102,5003,-1,8/14/2025,,,,,,,,,,,
58984717,102,5008,-1,8/13/2025,,,,,,,,,,,
58972407,102,5032,-1,8/13/2025,,,,,,,,,,,
58983888,102,5030,-2,8/13/2025,,,,,,,,,,,
58983051,102,5041,-1,8/12/2025,,,,,,,,,,,
58981508,102,5049,-1,8/12/2025,,,,,,,,,,,
58945707,102,5061,-5,8/12/2025,,,,,,,,,,,
